sep=;
Agent1;Agent2;Domain;Agreement;Util1;Util2
TimeBased_Conceder;TimeBased_Boulware;Car Sale;YES;0.4500;0.7600
TimeBased_Conceder;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
TimeBased_Conceder;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
TimeBased_Conceder;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
TimeBased_Conceder;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
TimeBased_Conceder;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
TimeBased_Conceder;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
TimeBased_Conceder;MiCROAgent;Car Sale;YES;0.8000;0.7000
TimeBased_Conceder;MiCROAgent;Car Sale;YES;0.8000;0.7000
TimeBased_Conceder;MiCROAgent;Car Sale;YES;0.8000;0.7000
TimeBased_Conceder;PhoenixAgent;Car Sale;YES;0.3000;1.0000
TimeBased_Conceder;PhoenixAgent;Car Sale;YES;0.3000;1.0000
TimeBased_Conceder;PhoenixAgent;Car Sale;YES;0.3000;1.0000
TimeBased_Conceder;VortexAgent;Car Sale;YES;0.3000;1.0000
TimeBased_Conceder;VortexAgent;Car Sale;YES;0.3000;1.0000
TimeBased_Conceder;VortexAgent;Car Sale;YES;0.3000;1.0000
AdaptiveAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
AdaptiveAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
AdaptiveAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
AdaptiveAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;AdaptiveAgent;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;AdaptiveAgent;Car Sale;YES;1.0000;0.0000
AdaptiveAgent;AdaptiveAgent;Car Sale;YES;1.0000;0.0000
AdaptiveAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
AdaptiveAgent;PhoenixAgent;Car Sale;NO;0.0000;0.0000
AdaptiveAgent;PhoenixAgent;Car Sale;NO;0.0000;0.0000
AdaptiveAgent;PhoenixAgent;Car Sale;NO;0.0000;0.0000
AdaptiveAgent;VortexAgent;Car Sale;NO;0.0000;0.0000
AdaptiveAgent;VortexAgent;Car Sale;NO;0.0000;0.0000
AdaptiveAgent;VortexAgent;Car Sale;NO;0.0000;0.0000
MiCROAgent;RandomAgent;Car Sale;YES;0.6500;0.0600
MiCROAgent;RandomAgent;Car Sale;YES;0.5000;0.2800
MiCROAgent;RandomAgent;Car Sale;YES;0.5000;0.3000
MiCROAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
MiCROAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
MiCROAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
MiCROAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
MiCROAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
MiCROAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
MiCROAgent;AdaptiveAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;AdaptiveAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;AdaptiveAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;PhoenixAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;PhoenixAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;PhoenixAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
MiCROAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
PhoenixAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
PhoenixAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
PhoenixAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
PhoenixAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
PhoenixAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
PhoenixAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
PhoenixAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
PhoenixAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
PhoenixAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
PhoenixAgent;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
PhoenixAgent;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
PhoenixAgent;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
PhoenixAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
PhoenixAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
PhoenixAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
PhoenixAgent;PhoenixAgent;Car Sale;YES;0.3000;1.0000
PhoenixAgent;PhoenixAgent;Car Sale;YES;0.3000;1.0000
PhoenixAgent;PhoenixAgent;Car Sale;YES;0.3000;1.0000
PhoenixAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
PhoenixAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
PhoenixAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
VortexAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
VortexAgent;RandomAgent;Car Sale;YES;1.0000;0.0000
VortexAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
VortexAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
VortexAgent;TimeBased_Boulware;Car Sale;YES;0.8000;0.7000
VortexAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
VortexAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
VortexAgent;TimeBased_Conceder;Car Sale;YES;0.8000;0.7000
VortexAgent;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
VortexAgent;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
VortexAgent;AdaptiveAgent;Car Sale;YES;0.3000;1.0000
VortexAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;MiCROAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;PhoenixAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;PhoenixAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;PhoenixAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
VortexAgent;VortexAgent;Car Sale;YES;0.8000;0.7000
RandomAgent;RandomAgent;movie date;YES;0.2000;0.7250
RandomAgent;RandomAgent;movie date;YES;0.5400;0.8100
RandomAgent;RandomAgent;movie date;YES;0.0400;0.6500
RandomAgent;TimeBased_Boulware;movie date;YES;0.5100;1.0000
RandomAgent;TimeBased_Boulware;movie date;YES;0.5100;1.0000
RandomAgent;TimeBased_Boulware;movie date;YES;0.5100;1.0000
RandomAgent;TimeBased_Conceder;movie date;YES;0.5100;1.0000
RandomAgent;TimeBased_Conceder;movie date;YES;0.5100;1.0000
RandomAgent;TimeBased_Conceder;movie date;YES;0.5100;1.0000
RandomAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
RandomAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
RandomAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
RandomAgent;MiCROAgent;movie date;YES;0.6600;0.9600
RandomAgent;MiCROAgent;movie date;YES;0.5100;1.0000
RandomAgent;MiCROAgent;movie date;YES;0.6600;0.9600
RandomAgent;PhoenixAgent;movie date;YES;0.5100;1.0000
RandomAgent;PhoenixAgent;movie date;YES;0.5100;1.0000
RandomAgent;PhoenixAgent;movie date;YES;0.5100;1.0000
RandomAgent;VortexAgent;movie date;YES;0.6600;0.9600
RandomAgent;VortexAgent;movie date;YES;0.5100;1.0000
RandomAgent;VortexAgent;movie date;YES;0.5100;1.0000
TimeBased_Boulware;RandomAgent;movie date;YES;1.0000;0.2350
TimeBased_Boulware;RandomAgent;movie date;YES;1.0000;0.2350
TimeBased_Boulware;RandomAgent;movie date;YES;1.0000;0.2350
TimeBased_Boulware;TimeBased_Boulware;movie date;YES;0.8200;0.8100
TimeBased_Boulware;TimeBased_Boulware;movie date;YES;0.8200;0.8100
TimeBased_Boulware;TimeBased_Boulware;movie date;YES;0.8200;0.8100
TimeBased_Boulware;TimeBased_Conceder;movie date;YES;0.9000;0.7350
TimeBased_Boulware;TimeBased_Conceder;movie date;YES;0.9000;0.7350
TimeBased_Boulware;TimeBased_Conceder;movie date;YES;0.9000;0.7350
TimeBased_Boulware;AdaptiveAgent;movie date;YES;0.5100;1.0000
TimeBased_Boulware;AdaptiveAgent;movie date;YES;0.5100;1.0000
TimeBased_Boulware;AdaptiveAgent;movie date;YES;0.5100;1.0000
TimeBased_Boulware;MiCROAgent;movie date;YES;0.8200;0.8100
TimeBased_Boulware;MiCROAgent;movie date;YES;0.8200;0.8100
TimeBased_Boulware;MiCROAgent;movie date;YES;0.8200;0.8100
TimeBased_Boulware;PhoenixAgent;movie date;YES;0.7000;0.8850
TimeBased_Boulware;PhoenixAgent;movie date;YES;0.7000;0.8850
TimeBased_Boulware;PhoenixAgent;movie date;YES;0.7000;0.8850
TimeBased_Boulware;VortexAgent;movie date;YES;0.8200;0.8100
TimeBased_Boulware;VortexAgent;movie date;YES;0.8200;0.8100
TimeBased_Boulware;VortexAgent;movie date;YES;0.8200;0.8100
TimeBased_Conceder;RandomAgent;movie date;YES;1.0000;0.2350
TimeBased_Conceder;RandomAgent;movie date;YES;1.0000;0.2350
TimeBased_Conceder;RandomAgent;movie date;YES;1.0000;0.2350
TimeBased_Conceder;TimeBased_Boulware;movie date;YES;0.6600;0.9600
TimeBased_Conceder;TimeBased_Boulware;movie date;YES;0.6600;0.9600
TimeBased_Conceder;TimeBased_Boulware;movie date;YES;0.6600;0.9600
TimeBased_Conceder;TimeBased_Conceder;movie date;YES;0.8200;0.8100
TimeBased_Conceder;TimeBased_Conceder;movie date;YES;0.8200;0.8100
TimeBased_Conceder;TimeBased_Conceder;movie date;YES;0.8200;0.8100
TimeBased_Conceder;AdaptiveAgent;movie date;YES;0.5100;1.0000
TimeBased_Conceder;AdaptiveAgent;movie date;YES;0.5100;1.0000
TimeBased_Conceder;AdaptiveAgent;movie date;YES;0.5100;1.0000
TimeBased_Conceder;MiCROAgent;movie date;YES;0.8200;0.8100
TimeBased_Conceder;MiCROAgent;movie date;YES;0.8200;0.8100
TimeBased_Conceder;MiCROAgent;movie date;YES;0.8200;0.8100
TimeBased_Conceder;PhoenixAgent;movie date;YES;0.5100;1.0000
TimeBased_Conceder;PhoenixAgent;movie date;YES;0.5100;1.0000
TimeBased_Conceder;PhoenixAgent;movie date;YES;0.5100;1.0000
TimeBased_Conceder;VortexAgent;movie date;YES;0.6600;0.9600
TimeBased_Conceder;VortexAgent;movie date;YES;0.6600;0.9600
TimeBased_Conceder;VortexAgent;movie date;YES;0.6600;0.9600
AdaptiveAgent;RandomAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;RandomAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;RandomAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;TimeBased_Boulware;movie date;YES;1.0000;0.2350
AdaptiveAgent;TimeBased_Boulware;movie date;YES;1.0000;0.2350
AdaptiveAgent;TimeBased_Boulware;movie date;YES;1.0000;0.2350
AdaptiveAgent;TimeBased_Conceder;movie date;YES;1.0000;0.2350
AdaptiveAgent;TimeBased_Conceder;movie date;YES;1.0000;0.2350
AdaptiveAgent;TimeBased_Conceder;movie date;YES;1.0000;0.2350
AdaptiveAgent;AdaptiveAgent;movie date;YES;0.9200;0.3100
AdaptiveAgent;AdaptiveAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;AdaptiveAgent;movie date;YES;0.9200;0.3100
AdaptiveAgent;MiCROAgent;movie date;YES;0.8200;0.8100
AdaptiveAgent;MiCROAgent;movie date;YES;0.8200;0.8100
AdaptiveAgent;MiCROAgent;movie date;NO;0.2500;0.2000
AdaptiveAgent;PhoenixAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;PhoenixAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;PhoenixAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;VortexAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;VortexAgent;movie date;YES;1.0000;0.2350
AdaptiveAgent;VortexAgent;movie date;YES;1.0000;0.2350
MiCROAgent;RandomAgent;movie date;YES;0.9000;0.7350
MiCROAgent;RandomAgent;movie date;YES;0.9200;0.3100
MiCROAgent;RandomAgent;movie date;YES;0.9200;0.3100
MiCROAgent;TimeBased_Boulware;movie date;YES;0.8200;0.8100
MiCROAgent;TimeBased_Boulware;movie date;YES;0.8200;0.8100
MiCROAgent;TimeBased_Boulware;movie date;YES;0.8200;0.8100
MiCROAgent;TimeBased_Conceder;movie date;YES;0.8200;0.8100
MiCROAgent;TimeBased_Conceder;movie date;YES;0.8200;0.8100
MiCROAgent;TimeBased_Conceder;movie date;YES;0.8200;0.8100
MiCROAgent;AdaptiveAgent;movie date;YES;0.8200;0.8100
MiCROAgent;AdaptiveAgent;movie date;YES;0.8200;0.8100
MiCROAgent;AdaptiveAgent;movie date;YES;0.8200;0.8100
MiCROAgent;MiCROAgent;movie date;YES;0.8200;0.8100
MiCROAgent;MiCROAgent;movie date;YES;0.8200;0.8100
MiCROAgent;MiCROAgent;movie date;YES;0.8200;0.8100
MiCROAgent;PhoenixAgent;movie date;YES;0.8200;0.8100
MiCROAgent;PhoenixAgent;movie date;YES;0.8200;0.8100
MiCROAgent;PhoenixAgent;movie date;YES;0.8200;0.8100
MiCROAgent;VortexAgent;movie date;YES;0.8200;0.8100
MiCROAgent;VortexAgent;movie date;YES;0.8200;0.8100
MiCROAgent;VortexAgent;movie date;YES;0.8200;0.8100
PhoenixAgent;RandomAgent;movie date;YES;1.0000;0.2350
PhoenixAgent;RandomAgent;movie date;YES;1.0000;0.2350
PhoenixAgent;RandomAgent;movie date;YES;1.0000;0.2350
PhoenixAgent;TimeBased_Boulware;movie date;YES;0.9000;0.7350
PhoenixAgent;TimeBased_Boulware;movie date;YES;0.9000;0.7350
PhoenixAgent;TimeBased_Boulware;movie date;YES;0.9000;0.7350
PhoenixAgent;TimeBased_Conceder;movie date;YES;0.9000;0.7350
PhoenixAgent;TimeBased_Conceder;movie date;YES;0.9000;0.7350
PhoenixAgent;TimeBased_Conceder;movie date;YES;0.9000;0.7350
PhoenixAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
PhoenixAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
PhoenixAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
PhoenixAgent;MiCROAgent;movie date;YES;0.7500;0.7750
PhoenixAgent;MiCROAgent;movie date;YES;0.7500;0.7750
PhoenixAgent;MiCROAgent;movie date;YES;0.7500;0.7750
PhoenixAgent;PhoenixAgent;movie date;YES;0.6600;0.9600
PhoenixAgent;PhoenixAgent;movie date;YES;0.7000;0.8850
PhoenixAgent;PhoenixAgent;movie date;YES;0.6600;0.9600
PhoenixAgent;VortexAgent;movie date;YES;0.9000;0.7350
PhoenixAgent;VortexAgent;movie date;YES;0.9000;0.7350
PhoenixAgent;VortexAgent;movie date;YES;0.9000;0.7350
VortexAgent;RandomAgent;movie date;YES;1.0000;0.2350
VortexAgent;RandomAgent;movie date;YES;1.0000;0.2350
VortexAgent;RandomAgent;movie date;YES;1.0000;0.2350
VortexAgent;TimeBased_Boulware;movie date;YES;0.8200;0.8100
VortexAgent;TimeBased_Boulware;movie date;YES;0.8200;0.8100
VortexAgent;TimeBased_Boulware;movie date;YES;0.8200;0.8100
VortexAgent;TimeBased_Conceder;movie date;YES;0.9000;0.7350
VortexAgent;TimeBased_Conceder;movie date;YES;0.9000;0.7350
VortexAgent;TimeBased_Conceder;movie date;YES;0.9000;0.7350
VortexAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
VortexAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
VortexAgent;AdaptiveAgent;movie date;YES;0.5100;1.0000
VortexAgent;MiCROAgent;movie date;YES;0.8200;0.8100
VortexAgent;MiCROAgent;movie date;YES;0.8200;0.8100
VortexAgent;MiCROAgent;movie date;YES;0.8200;0.8100
VortexAgent;PhoenixAgent;movie date;YES;0.7000;0.8850
VortexAgent;PhoenixAgent;movie date;YES;0.7000;0.8850
VortexAgent;PhoenixAgent;movie date;YES;0.7000;0.8850
VortexAgent;VortexAgent;movie date;YES;0.8200;0.8100
VortexAgent;VortexAgent;movie date;YES;0.8200;0.8100
VortexAgent;VortexAgent;movie date;YES;0.8200;0.8100
RandomAgent;RandomAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;RandomAgent;SmallCoop;YES;0.8757;0.6494
RandomAgent;RandomAgent;SmallCoop;YES;1.0499;0.8400
RandomAgent;TimeBased_Boulware;SmallCoop;YES;0.7946;1.0000
RandomAgent;TimeBased_Boulware;SmallCoop;YES;0.7946;1.0000
RandomAgent;TimeBased_Boulware;SmallCoop;YES;0.7946;1.0000
RandomAgent;TimeBased_Conceder;SmallCoop;YES;0.7946;1.0000
RandomAgent;TimeBased_Conceder;SmallCoop;YES;0.7946;1.0000
RandomAgent;TimeBased_Conceder;SmallCoop;YES;0.7946;1.0000
RandomAgent;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;MiCROAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
RandomAgent;MiCROAgent;SmallCoop;YES;0.4984;0.6900
RandomAgent;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;VortexAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;VortexAgent;SmallCoop;YES;0.7946;1.0000
RandomAgent;VortexAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;RandomAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;RandomAgent;SmallCoop;YES;1.1311;0.4894
TimeBased_Boulware;RandomAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;MiCROAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;MiCROAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;MiCROAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Boulware;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;VortexAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;VortexAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Boulware;VortexAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;RandomAgent;SmallCoop;YES;1.1311;0.4894
TimeBased_Conceder;RandomAgent;SmallCoop;YES;1.1311;0.4894
TimeBased_Conceder;RandomAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Conceder;TimeBased_Boulware;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;TimeBased_Boulware;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;TimeBased_Boulware;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
TimeBased_Conceder;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
TimeBased_Conceder;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
TimeBased_Conceder;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;MiCROAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Conceder;MiCROAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Conceder;MiCROAgent;SmallCoop;YES;1.0499;0.8400
TimeBased_Conceder;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;PhoenixAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;VortexAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;VortexAgent;SmallCoop;YES;0.7946;1.0000
TimeBased_Conceder;VortexAgent;SmallCoop;YES;0.7946;1.0000
AdaptiveAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
AdaptiveAgent;RandomAgent;SmallCoop;YES;1.1311;0.4894
AdaptiveAgent;RandomAgent;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;TimeBased_Boulware;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;TimeBased_Conceder;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;AdaptiveAgent;SmallCoop;YES;0.7946;1.0000
AdaptiveAgent;AdaptiveAgent;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;AdaptiveAgent;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;MiCROAgent;SmallCoop;YES;1.0499;0.8400
AdaptiveAgent;PhoenixAgent;SmallCoop;YES;1.1311;0.4894
AdaptiveAgent;PhoenixAgent;SmallCoop;YES;1.1311;0.4894
AdaptiveAgent;PhoenixAgent;SmallCoop;YES;1.1311;0.4894
AdaptiveAgent;VortexAgent;SmallCoop;YES;1.1311;0.4894
AdaptiveAgent;VortexAgent;SmallCoop;YES;1.1311;0.4894
AdaptiveAgent;VortexAgent;SmallCoop;YES;1.1311;0.4894
MiCROAgent;RandomAgent;SmallCoop;YES;1.0499;0.8400
MiCROAgent;RandomAgent;SmallCoop;YES;0.7946;1.0000
